"FIPS","State","County","X","Y","2012","2013","2014","2015","2016"
10001,"Delaware","Kent County",1737530.538,1972072.594,"43.8","58.7","59.1","59.6","60.4"
10003,"Delaware","New Castle County",1719077.989,2024828.341,"41.7","64.2","65.1","64.8","65.8"
10005,"Delaware","Sussex County",1762733.34,1928788.66,"58.3","48.1","48.3","49","47.6"
11001,"District of Columbia","District Of Columbia",1620145.774,1926595.621,"73.7","76.2","77","78.5","79.1"
12001,"Florida","Alachua County",1315489.186,827901.3754,"45.4","75.2","74.7","75.3","75.3"
12003,"Florida","Baker County",1312076.982,900951.5536,"51","31","33.8","36.3","37.7"
12005,"Florida","Bay County",995258.6199,853221.6006,"22","58.7","59.8","59.8","59.7"
12007,"Florida","Bradford County",1329251.395,860692.8076,"49.8","35.4","38","39","39.6"
12009,"Florida","Brevard County",1495501.452,700690.5669,"48.7","64.3","64.3","64.6","64.6"
12011,"Florida","Broward County",1557577.253,471887.7456,"41.7","65.2","65.9","66.1","66.6"
12013,"Florida","Calhoun County",1033881.383,873281.0355,"55.1","31.6","33.9","34.2","35.2"
12015,"Florida","Charlotte County",1403406.171,531558.6164,"34.2","55","55.9","54.8","55.4"
12017,"Florida","Citrus County",1317000.049,735647.0342,"35.7","45.2","45","46.8","48.9"
12019,"Florida","Clay County",1358311.28,868759.325,"43.7","61.8","63.7","66.1","65.4"
12021,"Florida","Collier County",1472615.201,453662.7502,"54.3","47.9","47.8","48.5","49.5"
12023,"Florida","Columbia County",1281686.126,884617.3776,"52","46","47.5","48.6","47.9"
12027,"Florida","Desoto County",1408911.28,563675.7766,"34","26.6","24.8","23","22.8"
12029,"Florida","Dixie County",1239772.687,809786.6245,"41.6","39","40.6","41.9","39"
12031,"Florida","Duval County",1370331.521,909756.5798,"36.5","62.3","63.1","63.9","64.2"
12033,"Florida","Escambia County",824631.3619,881054.5827,"44.7","60.2","61.5","63.5","64.5"
12035,"Florida","Flagler County",1419083.978,819538.3368,"32.6","58.7","59.1","59.5","59.4"
12037,"Florida","Franklin County",1076837.48,817423.5247,"52.1","37","38.8","38.2","37.2"
12039,"Florida","Gadsden County",1087116.299,898911.4128,"44.9","38.9","37.4","37.8","36.8"
12041,"Florida","Gilchrist County",1272333.213,827477.0658,"52.7","47.9","45.1","52.3","49.7"
12043,"Florida","Glades County",1473964.911,547993.1469,"52.8","32.1","30.9","34.7","29.5"
12045,"Florida","Gulf County",1036391.81,822679.0985,"37.8","30.7","34.7","41.3","41.9"
12047,"Florida","Hamilton County",1246538.941,910210.0622,"34.6","29.8","29.5","30.6","32.4"
12049,"Florida","Hardee County",1403894.266,597064.2683,"54.8","24.5","23.8","24.3","20.2"
12051,"Florida","Hendry County",1483240.652,504594.4412,"56.2","25.3","28.3","30.8","30.3"
12053,"Florida","Hernando County",1326721.959,704121.1111,"52.9","55.2","53","53.4","55.1"
12055,"Florida","Highlands County",1452456.606,587708.5576,"42.6","42.9","44.7","41.8","43.9"
12057,"Florida","Hillsborough County",1347964.378,637442.4355,"65.4","62.9","63.5","63.6","64.2"
12059,"Florida","Holmes County",969533.3415,917795.2169,"51.9","29.2","36.3","37.4","38.9"
12061,"Florida","Indian River County",1518430.276,637451.0149,"36.1","55","55.6","57.3","58.2"
12063,"Florida","Jackson County",1027167.535,916072.3147,"33.2","45.9","44","44.1","43.7"
12065,"Florida","Jefferson County",1157367.237,891775.5316,"37.9","40","42.9","40.8","42.4"
12067,"Florida","Lafayette County",1232027.785,850995.6519,"32.3","47.8","44.3","42.9","40.4"
12069,"Florida","Lake County",1392522.882,736956.1657,"48.1","54.5","55","54.7","55.8"
12071,"Florida","Lee County",1415805.915,496926.6662,"39.4","52.2","52.9","52.8","52.6"
12073,"Florida","Leon County",1120704.524,889449.6751,"35.7","74.4","75.7","77.4","78.1"
12075,"Florida","Levy County",1284149.804,783637.3072,"35.5","44","47","44.1","40.2"
12077,"Florida","Liberty County",1065895.274,858584.8512,"41.8","41.2","39.8","41","38"
12079,"Florida","Madison County",1197706.143,897782.8179,"39","37","38.3","40.6","42.6"
12081,"Florida","Manatee County",1354520.322,587388.7985,"41.5","52.9","54.3","53.6","53.7"
12083,"Florida","Marion County",1351882.5,781182.6751,"43.4","47.8","49.1","49.4","49.3"
12085,"Florida","Martin County",1546539.95,573196.9758,"27.2","60.3","58.3","56.6","56.8"
12086,"Florida","Miami-Dade County",1559947.256,412497.5046,"61.4","57","57.4","57.7","58.3"
12087,"Florida","Monroe County",1509482.063,366374.4287,"57.6","57.3","57.4","57.9","60.4"
12089,"Florida","Nassau County",1353263.975,938466.1847,"39.3","51.6","54.3","56","55.8"
12091,"Florida","Okaloosa County",897686.4938,890561.6098,"44.8","63.7","64.5","65.5","65.3"
12093,"Florida","Okeechobee County",1496127.691,599482.1044,"43.2","31.7","32.9","32","31.2"
12095,"Florida","Orange County",1434312.493,715790.4362,"50.1","64.5","65.2","65.7","66.4"
12097,"Florida","Osceola County",1458954.351,669081.1707,"56.7","54.7","54.2","53.3","54.7"
12099,"Florida","Palm Beach County",1550937.483,525952.3189,"49","60.5","61.4","61.5","61.7"
12101,"Florida","Pasco County",1333385.016,677643.5449,"67.2","61.1","61.4","61.8","62.3"
12103,"Florida","Pinellas County",1306601.269,631464.8623,"60.5","61.9","62.5","62.8","63.6"
12105,"Florida","Polk County",1407428.775,648420.2335,"64.9","46.9","47.6","49","49"
12107,"Florida","Putnam County",1375351.038,829336.7268,"51.7","31.5","34.3","35.7","38.6"
12109,"Florida","St. Johns County",1399476.564,865863.8055,"37.2","73.1","75.1","75.5","76.6"
12111,"Florida","St. Lucie County",1537256.297,605171.8806,"47.3","48.7","52","52.6","54"
12113,"Florida","Santa Rosa County",856713.7604,887609.0263,"58","64.2","65.5","65.8","65.4"
12115,"Florida","Sarasota County",1357523.061,555787.2846,"41.5","56.6","57.5","58","58.5"
12117,"Florida","Seminole County",1439246.64,739218.5898,"52.4","70.5","70.5","71.9","72.2"
12119,"Florida","Sumter County",1357680.759,725495.9867,"44.6","35.2","34.7","37.3","36.5"
12121,"Florida","Suwannee County",1246935.833,876557.0039,"36.4","41.3","40.2","38.1","36.6"
12123,"Florida","Taylor County",1190787.794,852376.3004,"60.6","39","36.9","37.7","37.1"
12125,"Florida","Union County",1308304.182,868162.629,"50.6","34.9","39.4","38.9","42.4"
12127,"Florida","Volusia County",1438668.123,777402.2223,"37.4","60.3","60.8","58.2","57.4"
12129,"Florida","Wakulla County",1113011.785,855830.325,"40.7","46.6","48.3","50.5","51.1"
12131,"Florida","Walton County",938380.6624,889376.3792,"45.3","55.8","55","54.8","58.3"
12133,"Florida","Washington County",986714.0509,890878.4044,"38.9","41.9","41.4","44.3","45.8"
13001,"Georgia","Appling County",1288990.75,1057012.927,"46.7","38.5","37.3","36.7","35.9"
13003,"Georgia","Atkinson County",1240686.99,999295.872,"42.6","19.9","27","29.2","32.7"
13005,"Georgia","Bacon County",1276775.865,1033243.564,"37.3","33.4","33.6","41","40.5"
13007,"Georgia","Baker County",1093091.067,983304.1776,"58.3","46.2","44.6","46.2","45.6"
13009,"Georgia","Baldwin County",1179525.219,1190286.64,"33.5","48.6","48.5","49.4","49.4"
13011,"Georgia","Banks County",1137907.672,1329501.639,"62.3","39.1","40.9","38.5","40.4"
13013,"Georgia","Barrow County",1123623.574,1286900.033,"42.6","51","53.1","54.5","52.8"
13015,"Georgia","Bartow County",1017773.77,1301385.213,"52.9","44.4","44.8","46.2","47.3"
13017,"Georgia","Ben Hill County",1201807.39,1045952.93,"42.9","40.6","45.5","45.6","50.4"
13019,"Georgia","Berrien County",1208146.786,992422.7947,"41","44.7","54.5","57.5","50.9"
13021,"Georgia","Bibb County",1142177.553,1155786.935,"56.7","56.1","56.7","55.8","55.8"
13023,"Georgia","Bleckley County",1181765.025,1119115.174,"60.1","37.4","44.7","49.5","43.2"
13025,"Georgia","Brantley County",1326661.912,1000420.533,"58.1","32","38.6","37","39.2"
13027,"Georgia","Brooks County",1181516.343,940200.0498,"44","44.7","41.7","45.5","47.9"
13029,"Georgia","Bryan County",1363361.497,1097965.828,"48.3","68.5","69.9","70","72.9"
13031,"Georgia","Bulloch County",1329138.939,1135899.882,"44.9","60.9","63.6","64.2","65.3"
13033,"Georgia","Burke County",1294398.008,1205638.256,"49.2","40.1","38.1","43.8","47.2"
13035,"Georgia","Butts County",1111388.857,1205843.94,"40.7","33.4","35.8","34.4","34.9"
13037,"Georgia","Calhoun County",1073561.977,1003649.305,"27.6","31.6","34.6","33.8","29.2"
13039,"Georgia","Camden County",1360362.387,975480.8504,"45.3","64.4","62.4","62.3","64.9"
13043,"Georgia","Candler County",1298399.5,1132052.351,"41","39.1","36.9","45.2","42.8"
13045,"Georgia","Carroll County",1004456.194,1226100.569,"39.4","48.9","51.5","49.3","49.2"
13047,"Georgia","Catoosa County",982225.8689,1372225.108,"47.6","62.6","64.2","65.1","68"
13049,"Georgia","Charlton County",1318756.006,952508.0788,"45.8","35.3","34.6","31.6","31.2"
13051,"Georgia","Chatham County",1392412.033,1101415.414,"48.6","63.7","64.6","65.5","67"
13053,"Georgia","Chattahoochee County",1047514.925,1092319.577,"52.5","73.2","74.2","73.6","75.1"
13055,"Georgia","Chattooga County",968986.5888,1322457.969,"49.4","38.5","38.5","36.1","33.2"
13057,"Georgia","Cherokee County",1050761.13,1306115.374,"50.3","68.9","70.6","69.7","69.4"
13059,"Georgia","Clarke County",1155637.238,1286419.257,"38.2","66.4","66.4","68.2","68.8"
13061,"Georgia","Clay County",1039034.904,1010413.014,"51.3","28.5","33.9","38","35.7"
13063,"Georgia","Clayton County",1071151.413,1229322.893,"43.3","51.3","52.2","52","52.5"
13065,"Georgia","Clinch County",1262954.262,959490.1139,"48.2","35.8","40.7","37.2","36.9"
13067,"Georgia","Cobb County",1045720.264,1271398.865,"34.7","72.4","73.6","73.2","73.6"
13069,"Georgia","Coffee County",1239676.066,1027479.846,"52.2","36","35.6","38.5","41.8"
13071,"Georgia","Colquitt County",1158669.438,976083.7313,"43.8","38","38.3","39.8","38.7"
13073,"Georgia","Columbia County",1262487.034,1255436.349,"34.9","68.5","69.7","71.9","71.8"
13075,"Georgia","Cook County",1191026.254,976480.7218,"55.9","41.3","43.4","44.7","49.4"
13077,"Georgia","Coweta County",1036448.997,1204099.492,"42.2","60","60.7","60.1","61.2"
13079,"Georgia","Crawford County",1116766.6,1142102.125,"42.5","46.6","44.3","54","51.6"
13081,"Georgia","Crisp County",1148323.713,1057203.733,"41.8","41.9","45.9","53.4","53.2"
13083,"Georgia","Dade County",949876.9767,1363028.669,"43.4","48.5","49","48.9","49.7"
13085,"Georgia","Dawson County",1075715.83,1331660.446,"54.3","45.7","51.9","53.9","54.9"
13087,"Georgia","Decatur County",1086388.993,932261.3744,"48.2","41.5","43.3","47.5","47"
13089,"Georgia","Dekalb County",1079948.559,1256389.654,"46.1","68.9","68.7","69.3","69.6"
13091,"Georgia","Dodge County",1200452.766,1092122.291,"54.7","39.7","44.6","45.5","46"
13093,"Georgia","Dooly County",1142014.884,1082724.612,"39.1","31","31.1","33.9","33.4"
13095,"Georgia","Dougherty County",1111782.166,1008830.392,"39.7","57.3","55.9","56.3","56.9"
13097,"Georgia","Douglas County",1031382.337,1242709.45,"30.9","61.2","61.6","61.6","62.8"
13099,"Georgia","Early County",1049875.392,977774.6751,"38.4","43.1","40.8","44.9","51.8"
13101,"Georgia","Echols County",1248348.27,934440.3294,"41.9","22.4","39.4","35.6","34.2"
13103,"Georgia","Effingham County",1366794.276,1138324.102,"30.4","53.2","55.7","56.2","56.7"
13105,"Georgia","Elbert County",1201057.911,1311274.263,"38.6","35.8","35","37","32.1"
13107,"Georgia","Emanuel County",1274318.468,1149501.496,"47.8","40.7","39.4","43.1","42.1"
13109,"Georgia","Evans County",1319776.971,1107445.306,"62.4","34.3","36.4","36.8","39.2"
13111,"Georgia","Fannin County",1056523.936,1376613.19,"44.1","39.5","40.7","40","39.8"
13113,"Georgia","Fayette County",1060350.192,1213666.982,"44.1","77.1","76.5","76.3","74.8"
13115,"Georgia","Floyd County",983511.4296,1300252.571,"32.6","49.4","50.7","51.9","53"
13117,"Georgia","Forsyth County",1082914.224,1307948.074,"41.9","73.5","75.7","75.4","75.3"
13119,"Georgia","Franklin County",1161855.577,1335144.383,"31.8","40.6","41.1","40.7","40.7"
13121,"Georgia","Fulton County",1057680.928,1255772.741,"45.5","74.7","75.4","75.6","75.8"
13123,"Georgia","Gilmer County",1046569.812,1355924.329,"48.7","39.8","40.8","41.5","42"
13125,"Georgia","Glascock County",1235765.269,1216094.351,"55.5","44.4","52.6","46.5","52.3"
13127,"Georgia","Glynn County",1367612.98,1010378.056,"51.8","56","58.3","57.1","55.7"
13129,"Georgia","Gordon County",1011067.176,1330535.353,"41.3","39.5","41.3","41.6","43.7"
13131,"Georgia","Grady County",1119076.387,935895.365,"35.3","38.6","38","37.8","39.7"
13133,"Georgia","Greene County",1179492.3,1247682.041,"29.9","26.6","29","34.3","37.6"
13135,"Georgia","Gwinnett County",1095759.988,1279796.436,"58.7","64.1","63.5","63.3","63.6"
13137,"Georgia","Habersham County",1130864.957,1359803.544,"65.2","45.2","48.2","46.9","45.4"
13139,"Georgia","Hall County",1109248.869,1321624.535,"68.4","44.6","45.9","47.3","46.9"
13141,"Georgia","Hancock County",1199327.046,1215604.883,"67.5","32.2","32.9","28.9","29.8"
13143,"Georgia","Haralson County",989780.5921,1248202.62,"45.1","40.1","39.3","43.4","44.4"
13145,"Georgia","Harris County",1031170.742,1134100.571,"46.1","70.1","67.9","68.2","69"
13147,"Georgia","Hart County",1186214.801,1335649.717,"44","45.6","49.1","48.6","47.7"
13149,"Georgia","Heard County",1003646.751,1193901.75,"53.5","37.7","40","39.4","42.8"
13151,"Georgia","Henry County",1091082.441,1221936.754,"46.8","63.4","65.1","64.5","65"
13153,"Georgia","Houston County",1150012.808,1117688.327,"48","64.4","67.1","65.6","64.9"
13155,"Georgia","Irwin County",1198918.04,1027877.281,"54.8","42.8","42.3","43.1","46.2"
13157,"Georgia","Jackson County",1134916.515,1304291.6,"48.4","51.2","54.7","55.4","55.2"
13159,"Georgia","Jasper County",1135652.349,1212270.721,"49.6","48.9","47.3","47","45.5"
13161,"Georgia","Jeff Davis County",1255596.036,1058523.507,"49.2","37.9","41.8","43.2","43.3"
13163,"Georgia","Jefferson County",1256171.786,1199257.299,"59.2","35.6","35.9","37.7","34.9"
13165,"Georgia","Jenkins County",1302225.403,1176479.14,"59.4","36.3","41","40.1","46"
13167,"Georgia","Johnson County",1239454.726,1157124.13,"31.9","38.4","38.1","40.6","40.8"
13169,"Georgia","Jones County",1151573.414,1181611.119,"33.6","54.9","56.7","54.7","58.9"
13171,"Georgia","Lamar County",1097548.858,1180372.835,"36.5","44.8","43.7","47.2","52.1"
13173,"Georgia","Lanier County",1227378.725,968358.8725,"62.4","54.7","59.7","62.5","63"
13175,"Georgia","Laurens County",1218893.132,1127443.529,"42.1","41.3","43","41.8","42.5"
13177,"Georgia","Lee County",1115419.382,1036903.959,"38.3","55","56.9","57.7","61.2"
13179,"Georgia","Liberty County",1361780.107,1076726.915,"53.6","61.5","62.4","63.6","64.2"
13181,"Georgia","Lincoln County",1241432.538,1280516.511,"43.7","36.4","37.6","36.1","36.2"
13183,"Georgia","Long County",1339648.617,1064862.147,"37.8","46.8","48","51.1","54.2"
13185,"Georgia","Lowndes County",1211163.789,943251.3662,"45","60.2","60.2","61.5","61.4"
13187,"Georgia","Lumpkin County",1089047.823,1347799.341,"38.5","51.3","53.7","57","57.6"
13189,"Georgia","Mcduffie County",1243553.429,1245820.702,"30.6","39.5","42.9","43.4","45.3"
13191,"Georgia","Mcintosh County",1375560.829,1041347.409,"48.1","42","52.2","55.8","48.2"
13193,"Georgia","Macon County",1116496.715,1102091.278,"54.9","37.2","34.3","36.1","34.1"
13195,"Georgia","Madison County",1167461.434,1307970.612,"54.7","33.2","37.1","41.9","42.1"
13197,"Georgia","Marion County",1071814.999,1095905.649,"39.1","31.5","36.4","41.2","48.5"
13199,"Georgia","Meriwether County",1047465.29,1170294.889,"45","27.9","37.3","36.3","38.2"
13201,"Georgia","Miller County",1068274.984,962213.1331,"49.8","51.5","50.4","54.2","56.2"
13205,"Georgia","Mitchell County",1118028.341,975040.5711,"38.9","30.9","31.2","37.6","38.3"
13207,"Georgia","Monroe County",1118726.876,1176047.921,"58.8","45.4","50.2","52.8","53.2"
13209,"Georgia","Montgomery County",1259366.381,1100453.583,"40.5","36.5","37.8","39.2","41.2"
13211,"Georgia","Morgan County",1149571.168,1245032.103,"48.8","52.4","50.6","50.3","53.8"
13213,"Georgia","Murray County",1018911.294,1363530.392,"42.2","29.2","32.4","35.3","34.7"
13215,"Georgia","Muscogee County",1037083.188,1109400.014,"50.4","61","62.8","63.2","63.4"
13217,"Georgia","Newton County",1117382.249,1236773.733,"48.3","55.5","57.7","58.6","59.7"
13219,"Georgia","Oconee County",1151027.256,1272737.377,"27.6","74.8","74.6","74.2","76.3"
13221,"Georgia","Oglethorpe County",1182710.86,1282146.612,"41.2","53.4","53.4","50.9","53.5"
13223,"Georgia","Paulding County",1019493.25,1265907.639,"51.8","58.3","60.5","60.6","60.1"
13225,"Georgia","Peach County",1133468.486,1127832.389,"40.4","46.6","50.2","55.4","55.7"
13227,"Georgia","Pickens County",1048750.481,1330599.247,"46.5","41.5","45.1","45.5","48.1"
13229,"Georgia","Pierce County",1302309.007,1014963.543,"46","44.3","47.5","50.2","50.6"
13231,"Georgia","Pike County",1074360.616,1179283.593,"30","53.2","55.9","56.9","57.7"
13233,"Georgia","Polk County",989224.3021,1271527.442,"49.3","38","40.8","42.9","42.4"
13235,"Georgia","Pulaski County",1171003.423,1094923.931,"63.3","41.4","33.6","36.3","35.6"
13237,"Georgia","Putnam County",1164434.823,1216682.797,"46.6","49.9","52.7","47.7","51.2"
13239,"Georgia","Quitman County",1032302.684,1036603.891,"52.6","26.5","30.7","38","35.2"
13241,"Georgia","Rabun County",1138683.737,1389143.35,"57","42.8","43.7","44.6","44.6"
13243,"Georgia","Randolph County",1058282.459,1027981.069,"47.9","43.1","41.6","49.4","46.2"
13245,"Georgia","Richmond County",1282819.849,1237590.181,"60.7","56.5","58.3","59.7","58.9"
13247,"Georgia","Rockdale County",1099839.163,1245707.827,"55.7","57.5","60.9","61.1","58.2"
13249,"Georgia","Schley County",1092478.705,1088370.428,"51","48.9","46.7","47.3","50.1"
13251,"Georgia","Screven County",1335318.349,1176789.814,"43.2","37.1","41.6","48.3","48.6"
13253,"Georgia","Seminole County",1058244.949,935725.1685,"36.2","59.4","59.4","57.4","59.2"
13255,"Georgia","Spalding County",1081737.822,1199158.137,"49.5","43.5","45.7","45.6","46.2"
13257,"Georgia","Stephens County",1153423.385,1354138.051,"49.7","40.1","43.8","44","46.1"
13259,"Georgia","Stewart County",1046643.494,1062076.282,"54.9","37.2","25.5","20.5","25.7"
13261,"Georgia","Sumter County",1106655.278,1065071.709,"49.5","48.8","49","49.3","50.8"
13263,"Georgia","Talbot County",1066361.408,1134167.661,"60.7","42.7","47.2","48.9","45.3"
13265,"Georgia","Taliaferro County",1205964.13,1249909.645,"56.9","26.4","27.5","26.3","29.5"
13267,"Georgia","Tattnall County",1305712.571,1092823.631,"66.6","31.2","32.7","33.4","36.6"
13269,"Georgia","Taylor County",1094442.998,1121507.842,"62.5","41.4","50","47","51.1"
13271,"Georgia","Telfair County",1225504.006,1068331.624,"62.5","24.2","23.7","24","24"
13273,"Georgia","Terrell County",1087754.095,1033206.976,"60.3","34.1","35.3","36.4","36.3"
13275,"Georgia","Thomas County",1149153.54,938437.0275,"41.8","49.8","48.8","52.9","53.8"
